,STATEFIPS,STATE,zipcode,agi_stub,#_of_returns,AGI,returns x AGI
113,17,IL,60619,6,90,24604,2214360
114,17,IL,60620,1,16500,211688,3492852000
115,17,IL,60620,2,8210,294235,2415669350
116,17,IL,60620,3,3740,227048,849159520
117,17,IL,60620,4,1440,122974,177082560
118,17,IL,60620,5,820,102431,83993420
119,17,IL,60620,6,30,8029,240870
120,17,IL,60621,1,8110,103398,838557780
121,17,IL,60621,2,2310,80186,185229660
122,17,IL,60621,3,660,39604,26138640
123,17,IL,60621,4,220,18935,4165700
124,17,IL,60621,5,100,13097,1309700
125,17,IL,60621,6,0,0,0
126,17,IL,60622,1,8030,104758,841206740
127,17,IL,60622,2,7270,268579,1952569330
128,17,IL,60622,3,4790,293114,1404016060
129,17,IL,60622,4,2490,214207,533375430
130,17,IL,60622,5,3760,524385,1971687600
131,17,IL,60622,6,2460,1154601,2840318460
132,17,IL,60623,1,19580,267648,5240547840
133,17,IL,60623,2,9580,330799,3169054420
134,17,IL,60623,3,2410,144122,347334020
135,17,IL,60623,4,700,59637,41745900
136,17,IL,60623,5,360,45427,16353720
137,17,IL,60623,6,30,12325,369750
138,17,IL,60624,1,9740,127317,1240067580
139,17,IL,60624,2,3350,117080,392218000
140,17,IL,60624,3,950,57233,54371350
141,17,IL,60624,4,320,26982,8634240
142,17,IL,60624,5,150,19216,2882400
143,17,IL,60624,6,20,7174,143480
144,17,IL,60625,1,14310,184504,2640252240
145,17,IL,60625,2,9880,356840,3525579200
146,17,IL,60625,3,5030,306712,1542761360
147,17,IL,60625,4,2710,233427,632587170
148,17,IL,60625,5,3400,459779,1563248600
149,17,IL,60625,6,1230,488119,600386370
150,17,IL,60626,1,10120,133260,1348591200
151,17,IL,60626,2,6810,243642,1659202020
152,17,IL,60626,3,3080,188472,580493760
153,17,IL,60626,4,1580,136077,215001660
154,17,IL,60626,5,1600,214562,343299200
155,17,IL,60626,6,330,107699,35540670
156,17,IL,60628,1,16090,205094,3299962460
157,17,IL,60628,2,7770,278090,2160759300
158,17,IL,60628,3,3670,223473,820145910
159,17,IL,60628,4,1550,132368,205170400
160,17,IL,60628,5,930,116525,108368250
161,17,IL,60628,6,50,16751,837550
162,17,IL,60629,1,23680,320048,7578736640
163,17,IL,60629,2,14750,523155,7716536250
164,17,IL,60629,3,5400,326800,1764720000
165,17,IL,60629,4,2180,186464,406491520
166,17,IL,60629,5,1330,166487,221427710
167,17,IL,60629,6,80,23080,1846400
168,17,IL,60630,1,10300,125428,1291908400
169,17,IL,60630,2,6600,239899,1583333400
170,17,IL,60630,3,3980,245070,975378600
171,17,IL,60630,4,2500,216276,540690000
172,17,IL,60630,5,3350,447020,1497517000
173,17,IL,60630,6,570,172027,98055390
174,17,IL,60631,1,4220,47595,200850900
175,17,IL,60631,2,2760,102905,284017800
176,17,IL,60631,3,2260,139987,316370620
177,17,IL,60631,4,1800,156215,281187000
178,17,IL,60631,5,3420,477675,1633648500
179,17,IL,60631,6,840,266202,223609680
180,17,IL,60632,1,18440,251879,4644648760
181,17,IL,60632,2,12200,428080,5222576000
182,17,IL,60632,3,3910,236440,924480400
183,17,IL,60632,4,1300,110557,143724100
184,17,IL,60632,5,720,89009,64086480
185,17,IL,60632,6,50,23566,1178300
186,17,IL,60633,1,2270,29210,66306700
187,17,IL,60633,2,1380,50395,69545100
188,17,IL,60633,3,920,56465,51947800
189,17,IL,60633,4,520,44347,23060440
190,17,IL,60633,5,460,58985,27133100
191,17,IL,60633,6,20,4721,94420
192,17,IL,60634,1,16000,192572,3081152000
193,17,IL,60634,2,9910,356276,3530695160
194,17,IL,60634,3,5330,326870,1742217100
195,17,IL,60634,4,3220,277286,892860920
196,17,IL,60634,5,3530,460547,1625730910
197,17,IL,60634,6,340,98646,33539640
198,17,IL,60636,1,9780,124966,1222167480
199,17,IL,60636,2,3350,116904,391628400
200,17,IL,60636,3,980,59178,57994440
201,17,IL,60636,4,300,25341,7602300
202,17,IL,60636,5,130,16464,2140320
203,17,IL,60636,6,0,0,0
204,17,IL,60637,1,10220,128944,1317807680
205,17,IL,60637,2,4110,145810,599279100
206,17,IL,60637,3,1770,106953,189306810
207,17,IL,60637,4,850,72791,61872350
208,17,IL,60637,5,970,133179,129183630
209,17,IL,60637,6,560,306316,171536960
210,17,IL,60638,1,9890,120988,1196571320
211,17,IL,60638,2,6880,251288,1728861440
212,17,IL,60638,3,4400,270649,1190855600
213,17,IL,60638,4,2890,250229,723161810
214,17,IL,60638,5,3250,427847,1390502750
215,17,IL,60638,6,320,114264,36564480
216,17,IL,60639,1,20450,281270,5751971500
217,17,IL,60639,2,12350,433789,5357294150
218,17,IL,60639,3,3670,220988,811025960
219,17,IL,60639,4,1300,110866,144125800
220,17,IL,60639,5,760,96129,73058040
221,17,IL,60639,6,50,20795,1039750
222,17,IL,60640,1,11730,149335,1751699550
223,17,IL,60640,2,9200,338503,3114227600
224,17,IL,60640,3,5460,334980,1828990800
225,17,IL,60640,4,3260,281429,917458540
226,17,IL,60640,5,4150,562132,2332847800
227,17,IL,60640,6,1420,618324,878020080
228,17,IL,60641,1,15360,193014,2964695040
229,17,IL,60641,2,9780,349546,3418559880
230,17,IL,60641,3,4170,253771,1058225070
231,17,IL,60641,4,2120,182350,386582000
232,17,IL,60641,5,2390,321317,767947630
233,17,IL,60641,6,510,182582,93116820
234,17,IL,60642,1,2400,31964,76713600
235,17,IL,60642,2,2670,99517,265710390
236,17,IL,60642,3,2080,127631,265472480
237,17,IL,60642,4,1240,106702,132310480
238,17,IL,60642,5,1750,244819,428433250
239,17,IL,60642,6,830,329341,273353030
240,17,IL,60643,1,9720,117220,1139378400
241,17,IL,60643,2,5550,202060,1121433000
242,17,IL,60643,3,3400,209901,713663400
243,17,IL,60643,4,2120,182656,387230720
244,17,IL,60643,5,2800,383511,1073830800
245,17,IL,60643,6,870,318529,277120230
246,17,IL,60644,1,12520,165449,2071421480
247,17,IL,60644,2,4850,169353,821362050
248,17,IL,60644,3,1510,90861,137200110
249,17,IL,60644,4,510,43564,22217640
250,17,IL,60644,5,290,35786,10377940
251,17,IL,60644,6,30,9585,287550
252,17,IL,60645,1,9160,112015,1026057400
253,17,IL,60645,2,5020,180160,904403200
254,17,IL,60645,3,2570,158091,406293870
255,17,IL,60645,4,1490,128048,190791520
256,17,IL,60645,5,1930,260042,501881060
257,17,IL,60645,6,530,301972,160045160
258,17,IL,60646,1,3980,43704,173941920
259,17,IL,60646,2,2290,84451,193392790
260,17,IL,60646,3,1710,105378,180196380
261,17,IL,60646,4,1320,114689,151389480
262,17,IL,60646,5,2950,413738,1220527100
263,17,IL,60646,6,1170,441620,516695400
264,17,IL,60647,1,16040,216462,3472050480
265,17,IL,60647,2,12470,452492,5642575240
266,17,IL,60647,3,5980,362610,2168407800
267,17,IL,60647,4,3100,267887,830449700
268,17,IL,60647,5,4110,565866,2325709260
269,17,IL,60647,6,2130,854358,1819782540
270,17,IL,60649,1,10650,138068,1470424200
271,17,IL,60649,2,5030,178767,899198010
272,17,IL,60649,3,2110,128622,271392420
273,17,IL,60649,4,850,72228,61393800
274,17,IL,60649,5,650,85009,55255850
275,17,IL,60649,6,140,55410,7757400
276,17,IL,60651,1,15680,207689,3256563520
277,17,IL,60651,2,7770,272290,2115693300
278,17,IL,60651,3,2420,145751,352717420
279,17,IL,60651,4,810,68665,55618650
280,17,IL,60651,5,440,54520,23988800
281,17,IL,60651,6,30,10706,321180
282,17,IL,60652,1,7560,96413,728882280
283,17,IL,60652,2,5290,191472,1012886880
284,17,IL,60652,3,3330,204933,682426890
285,17,IL,60652,4,2000,172323,344646000
286,17,IL,60652,5,1580,204342,322860360
287,17,IL,60652,6,110,29231,3215410
288,17,IL,60653,1,6710,86217,578516070
289,17,IL,60653,2,3100,110362,342122200
290,17,IL,60653,3,1470,90433,132936510
291,17,IL,60653,4,790,68091,53791890
292,17,IL,60653,5,800,106592,85273600
293,17,IL,60653,6,230,68076,15657480
294,17,IL,60654,1,1230,14969,18411870
295,17,IL,60654,2,1480,56793,84053640
296,17,IL,60654,3,2010,124568,250381680
297,17,IL,60654,4,1620,140325,227326500
298,17,IL,60654,5,3090,435261,1344956490
299,17,IL,60654,6,2210,1372979,3034283590
300,17,IL,60655,1,3650,39575,144448750
301,17,IL,60655,2,2310,86239,199212090
302,17,IL,60655,3,2090,130776,273321840
303,17,IL,60655,4,2050,177881,364656050
304,17,IL,60655,5,3660,502418,1838849880
305,17,IL,60655,6,510,139356,71071560
306,17,IL,60656,1,5290,62862,332539980
307,17,IL,60656,2,3210,117568,377393280
308,17,IL,60656,3,2270,140700,319389000
309,17,IL,60656,4,1500,129632,194448000
310,17,IL,60656,5,2090,280272,585768480
311,17,IL,60656,6,310,96101,29791310
312,17,IL,60657,1,7610,98879,752469190
313,17,IL,60657,2,9930,376803,3741653790
314,17,IL,60657,3,8490,519256,4408483440
315,17,IL,60657,4,4310,369807,1593868170
316,17,IL,60657,5,6690,937733,6273433770
317,17,IL,60657,6,4720,2417705,11411567600
318,17,IL,60659,1,8500,102758,873443000
319,17,IL,60659,2,4160,149182,620597120
320,17,IL,60659,3,2080,127917,266067360
321,17,IL,60659,4,1140,98118,111854520
322,17,IL,60659,5,1310,173958,227884980
323,17,IL,60659,6,320,161875,51800000
324,17,IL,60660,1,8160,103359,843409440
325,17,IL,60660,2,6140,223224,1370595360
326,17,IL,60660,3,3280,201690,661543200
327,17,IL,60660,4,1900,162812,309342800
328,17,IL,60660,5,2130,288633,614788290
329,17,IL,60660,6,630,239296,150756480
330,17,IL,60661,1,600,7576,4545600
331,17,IL,60661,2,840,32224,27068160
332,17,IL,60661,3,1410,88273,124464930
333,17,IL,60661,4,1060,91531,97022860
334,17,IL,60661,5,1730,238728,412999440
335,17,IL,60661,6,700,275999,193199300
336,17,IL,60706,1,4760,56169,267364440
337,17,IL,60706,2,3030,110478,334748340
338,17,IL,60706,3,1960,120603,236381880
339,17,IL,60706,4,1160,99794,115761040
340,17,IL,60706,5,1250,161114,201392500
341,17,IL,60706,6,200,69388,13877600
342,17,IL,60707,1,8220,100853,829011660
343,17,IL,60707,2,5580,202314,1128912120
344,17,IL,60707,3,3010,184050,553990500
345,17,IL,60707,4,1850,159540,295149000
346,17,IL,60707,5,2160,287138,620218080
347,17,IL,60707,6,330,113013,37294290
348,17,IL,60712,1,2070,21872,45275040
349,17,IL,60712,2,1080,39284,42426720
350,17,IL,60712,3,720,44897,32325840
351,17,IL,60712,4,620,53496,33167520
352,17,IL,60712,5,1090,151877,165545930
353,17,IL,60712,6,690,364658,251614020
354,17,IL,60714,1,5880,68885,405043800
355,17,IL,60714,2,3600,130531,469911600
356,17,IL,60714,3,2270,140151,318142770
357,17,IL,60714,4,1500,129606,194409000
358,17,IL,60714,5,1970,259403,511023910
359,17,IL,60714,6,370,124450,46046500
360,17,IL,60803,1,4240,52180,221243200
361,17,IL,60803,2,2970,108822,323201340
362,17,IL,60803,3,1810,110863,200662030
363,17,IL,60803,4,1060,91344,96824640
364,17,IL,60803,5,1090,138582,151054380
365,17,IL,60803,6,70,22952,1606640
366,17,IL,60804,1,16800,231391,3887368800
367,17,IL,60804,2,11120,393795,4379000400
368,17,IL,60804,3,3690,222331,820401390
369,17,IL,60804,4,1250,105942,132427500
370,17,IL,60804,5,600,72582,43549200
371,17,IL,60804,6,40,11579,463160
372,17,IL,60805,1,3310,38460,127302600
373,17,IL,60805,2,2230,82020,182904600
374,17,IL,60805,3,1600,98445,157512000
375,17,IL,60805,4,1140,98672,112486080
376,17,IL,60805,5,1590,210928,335375520
377,17,IL,60805,6,240,90450,21708000
378,17,IL,60827,1,6490,83771,543673790
379,17,IL,60827,2,2870,102605,294476350
380,17,IL,60827,3,1170,70600,82602000
381,17,IL,60827,4,420,35670,14981400
382,17,IL,60827,5,250,32818,8204500
383,17,IL,60827,6,0,0,0
